153605	400396	622896	972798	1498470	2134614	153605	400396	622896	972798	1498470	2134614	153605	400396	622896	972798	1498470	2134614	153605	400396	622896	972798	1498470	2134614	153605	400396	622896	972798	1498470	2134614
149029	400508	641447	975811	1561263	2164140	149029	400508	641447	975811	1561263	2164140	149029	400508	641447	975811	1561263	2164140	149029	400508	641447	975811	1561263	2164140	149029	400508	641447	975811	1561263	2164140
157421	358218	570392	873429	1341201	2113193	157421	358218	570392	873429	1341201	2113193	157421	358218	570392	873429	1341201	2113193	157421	358218	570392	873429	1341201	2113193	157421	358218	570392	873429	1341201	2113193
157488	400322	620283	954453	1497683	2147852	157488	400322	620283	954453	1497683	2147852	157488	400322	620283	954453	1497683	2147852	157488	400322	620283	954453	1497683	2147852	157488	400322	620283	954453	1497683	2147852
143881	369834	584349	885062	1358081	2191074	143881	369834	584349	885062	1358081	2191074	143881	369834	584349	885062	1358081	2191074	143881	369834	584349	885062	1358081	2191074	143881	369834	584349	885062	1358081	2191074
163444	412837	670129	1035329	1587293	2286761	163444	412837	670129	1035329	1587293	2286761	163444	412837	670129	1035329	1587293	2286761	163444	412837	670129	1035329	1587293	2286761	163444	412837	670129	1035329	1587293	2286761
179328	401088	690253	1026056	1492672	2307787	179328	401088	690253	1026056	1492672	2307787	179328	401088	690253	1026056	1492672	2307787	179328	401088	690253	1026056	1492672	2307787	179328	401088	690253	1026056	1492672	2307787
159914	365161	598727	943942	1439896	2143948	159914	365161	598727	943942	1439896	2143948	159914	365161	598727	943942	1439896	2143948	159914	365161	598727	943942	1439896	2143948	159914	365161	598727	943942	1439896	2143948
131610	321064	487812	728962	1139291	1919781	131610	321064	487812	728962	1139291	1919781	131610	321064	487812	728962	1139291	1919781	131610	321064	487812	728962	1139291	1919781	131610	321064	487812	728962	1139291	1919781
124011	361565	575591	938587	1499009	2147467	124011	361565	575591	938587	1499009	2147467	124011	361565	575591	938587	1499009	2147467	124011	361565	575591	938587	1499009	2147467	124011	361565	575591	938587	1499009	2147467
144254	378327	605884	908665	1427478	2133870	144254	378327	605884	908665	1427478	2133870	144254	378327	605884	908665	1427478	2133870	144254	378327	605884	908665	1427478	2133870	144254	378327	605884	908665	1427478	2133870
149991	390680	587506	930577	1402287	2146120	149991	390680	587506	930577	1402287	2146120	149991	390680	587506	930577	1402287	2146120	149991	390680	587506	930577	1402287	2146120	149991	390680	587506	930577	1402287	2146120
147968	345516	566904	858450	1339500	2108491	147968	345516	566904	858450	1339500	2108491	147968	345516	566904	858450	1339500	2108491	147968	345516	566904	858450	1339500	2108491	147968	345516	566904	858450	1339500	2108491
161857	384505	641452	1025005	1527299	2184571	161857	384505	641452	1025005	1527299	2184571	161857	384505	641452	1025005	1527299	2184571	161857	384505	641452	1025005	1527299	2184571	161857	384505	641452	1025005	1527299	2184571
145210	372093	599477	886255	1343002	2121928	145210	372093	599477	886255	1343002	2121928	145210	372093	599477	886255	1343002	2121928	145210	372093	599477	886255	1343002	2121928	145210	372093	599477	886255	1343002	2121928
172312	438281	634861	973972	1587250	2219102	172312	438281	634861	973972	1587250	2219102	172312	438281	634861	973972	1587250	2219102	172312	438281	634861	973972	1587250	2219102	172312	438281	634861	973972	1587250	2219102
167025	398987	630203	958994	1464921	2124950	167025	398987	630203	958994	1464921	2124950	167025	398987	630203	958994	1464921	2124950	167025	398987	630203	958994	1464921	2124950	167025	398987	630203	958994	1464921	2124950
160064	393804	638661	982064	1483527	2246506	160064	393804	638661	982064	1483527	2246506	160064	393804	638661	982064	1483527	2246506	160064	393804	638661	982064	1483527	2246506	160064	393804	638661	982064	1483527	2246506
137507	331053	538612	830730	1231456	1961140	137507	331053	538612	830730	1231456	1961140	137507	331053	538612	830730	1231456	1961140	137507	331053	538612	830730	1231456	1961140	137507	331053	538612	830730	1231456	1961140
118421	314107	550906	846370	1364537	2155012	118421	314107	550906	846370	1364537	2155012	118421	314107	550906	846370	1364537	2155012	118421	314107	550906	846370	1364537	2155012	118421	314107	550906	846370	1364537	2155012
112270	255954	391450	598850	889412	1433658	112270	255954	391450	598850	889412	1433658	112270	255954	391450	598850	889412	1433658	112270	255954	391450	598850	889412	1433658	112270	255954	391450	598850	889412	1433658
