5	299	2000000	8	8	8	8	8
26424	104430	195247	485601	1044686	1778745	3604883	8162761	26424	104430	195247	485601	1044686	1778745	3604883	8162761	26424	104430	195247	485601	1044686	1778745	3604883	8162761	26424	104430	195247	485601	1044686	1778745	3604883	8162761	26424	104430	195247	485601	1044686	1778745	3604883	8162761
17069	65298	117693	308876	679297	1104987	2682645	7011452	17069	65298	117693	308876	679297	1104987	2682645	7011452	17069	65298	117693	308876	679297	1104987	2682645	7011452	17069	65298	117693	308876	679297	1104987	2682645	7011452	17069	65298	117693	308876	679297	1104987	2682645	7011452
17007	74313	124158	336822	723083	1131401	2760096	7154672	17007	74313	124158	336822	723083	1131401	2760096	7154672	17007	74313	124158	336822	723083	1131401	2760096	7154672	17007	74313	124158	336822	723083	1131401	2760096	7154672	17007	74313	124158	336822	723083	1131401	2760096	7154672
15566	65938	114470	324663	695886	1084868	2700027	7025181	15566	65938	114470	324663	695886	1084868	2700027	7025181	15566	65938	114470	324663	695886	1084868	2700027	7025181	15566	65938	114470	324663	695886	1084868	2700027	7025181	15566	65938	114470	324663	695886	1084868	2700027	7025181
41161	216392	428771	1292273	3010751	5592580	10069785	18361244	41161	216392	428771	1292273	3010751	5592580	10069785	18361244	41161	216392	428771	1292273	3010751	5592580	10069785	18361244	41161	216392	428771	1292273	3010751	5592580	10069785	18361244	41161	216392	428771	1292273	3010751	5592580	10069785	18361244
18560	73883	133709	355126	756871	1201705	2834927	7232499	18560	73883	133709	355126	756871	1201705	2834927	7232499	18560	73883	133709	355126	756871	1201705	2834927	7232499	18560	73883	133709	355126	756871	1201705	2834927	7232499	18560	73883	133709	355126	756871	1201705	2834927	7232499
42143	214915	421744	1157431	2444859	4091757	7385745	13659287	42143	214915	421744	1157431	2444859	4091757	7385745	13659287	42143	214915	421744	1157431	2444859	4091757	7385745	13659287	42143	214915	421744	1157431	2444859	4091757	7385745	13659287	42143	214915	421744	1157431	2444859	4091757	7385745	13659287
48687	190711	338841	856758	1730495	2789819	5584292	10942084	48687	190711	338841	856758	1730495	2789819	5584292	10942084	48687	190711	338841	856758	1730495	2789819	5584292	10942084	48687	190711	338841	856758	1730495	2789819	5584292	10942084	48687	190711	338841	856758	1730495	2789819	5584292	10942084
44822	189927	303485	727828	1426969	2273288	4634486	9482248	44822	189927	303485	727828	1426969	2273288	4634486	9482248	44822	189927	303485	727828	1426969	2273288	4634486	9482248	44822	189927	303485	727828	1426969	2273288	4634486	9482248	44822	189927	303485	727828	1426969	2273288	4634486	9482248
41485	166210	277384	649476	1276777	2018211	4118708	8594966	41485	166210	277384	649476	1276777	2018211	4118708	8594966	41485	166210	277384	649476	1276777	2018211	4118708	8594966	41485	166210	277384	649476	1276777	2018211	4118708	8594966	41485	166210	277384	649476	1276777	2018211	4118708	8594966
21705	81059	144412	363560	779656	1332952	2917761	7242311	21705	81059	144412	363560	779656	1332952	2917761	7242311	21705	81059	144412	363560	779656	1332952	2917761	7242311	21705	81059	144412	363560	779656	1332952	2917761	7242311	21705	81059	144412	363560	779656	1332952	2917761	7242311
38782	143708	254771	624713	1260323	1986896	3957459	8995563	38782	143708	254771	624713	1260323	1986896	3957459	8995563	38782	143708	254771	624713	1260323	1986896	3957459	8995563	38782	143708	254771	624713	1260323	1986896	3957459	8995563	38782	143708	254771	624713	1260323	1986896	3957459	8995563
27761	110189	197965	466266	927141	1463524	2847786	6265734	27761	110189	197965	466266	927141	1463524	2847786	6265734	27761	110189	197965	466266	927141	1463524	2847786	6265734	27761	110189	197965	466266	927141	1463524	2847786	6265734	27761	110189	197965	466266	927141	1463524	2847786	6265734
23848	91881	159030	405375	871003	1472773	3126000	7052968	23848	91881	159030	405375	871003	1472773	3126000	7052968	23848	91881	159030	405375	871003	1472773	3126000	7052968	23848	91881	159030	405375	871003	1472773	3126000	7052968	23848	91881	159030	405375	871003	1472773	3126000	7052968
35203	147441	273915	701058	1517980	2682988	5005672	10132951	35203	147441	273915	701058	1517980	2682988	5005672	10132951	35203	147441	273915	701058	1517980	2682988	5005672	10132951	35203	147441	273915	701058	1517980	2682988	5005672	10132951	35203	147441	273915	701058	1517980	2682988	5005672	10132951
34835	191951	399955	1202756	2775002	5143197	9290160	17260006	34835	191951	399955	1202756	2775002	5143197	9290160	17260006	34835	191951	399955	1202756	2775002	5143197	9290160	17260006	34835	191951	399955	1202756	2775002	5143197	9290160	17260006	34835	191951	399955	1202756	2775002	5143197	9290160	17260006
27729	114988	221665	547695	1159337	1889623	3533442	7759825	27729	114988	221665	547695	1159337	1889623	3533442	7759825	27729	114988	221665	547695	1159337	1889623	3533442	7759825	27729	114988	221665	547695	1159337	1889623	3533442	7759825	27729	114988	221665	547695	1159337	1889623	3533442	7759825
23969	90171	156167	399803	861262	1422121	3125070	7283751	23969	90171	156167	399803	861262	1422121	3125070	7283751	23969	90171	156167	399803	861262	1422121	3125070	7283751	23969	90171	156167	399803	861262	1422121	3125070	7283751	23969	90171	156167	399803	861262	1422121	3125070	7283751
23523	89827	158643	380452	746412	1155595	2370291	5342746	23523	89827	158643	380452	746412	1155595	2370291	5342746	23523	89827	158643	380452	746412	1155595	2370291	5342746	23523	89827	158643	380452	746412	1155595	2370291	5342746	23523	89827	158643	380452	746412	1155595	2370291	5342746
26377	106617	193094	501127	1082667	1764404	3583862	7929987	26377	106617	193094	501127	1082667	1764404	3583862	7929987	26377	106617	193094	501127	1082667	1764404	3583862	7929987	26377	106617	193094	501127	1082667	1764404	3583862	7929987	26377	106617	193094	501127	1082667	1764404	3583862	7929987
20550	84241	150863	430807	972727	1656278	3726538	8882483	20550	84241	150863	430807	972727	1656278	3726538	8882483	20550	84241	150863	430807	972727	1656278	3726538	8882483	20550	84241	150863	430807	972727	1656278	3726538	8882483	20550	84241	150863	430807	972727	1656278	3726538	8882483
43756	193244	359197	905538	1903884	3122306	5650188	10654166	43756	193244	359197	905538	1903884	3122306	5650188	10654166	43756	193244	359197	905538	1903884	3122306	5650188	10654166	43756	193244	359197	905538	1903884	3122306	5650188	10654166	43756	193244	359197	905538	1903884	3122306	5650188	10654166
44255	193645	360295	914270	1912228	3131396	5687998	10644993	44255	193645	360295	914270	1912228	3131396	5687998	10644993	44255	193645	360295	914270	1912228	3131396	5687998	10644993	44255	193645	360295	914270	1912228	3131396	5687998	10644993	44255	193645	360295	914270	1912228	3131396	5687998	10644993
26173	108669	210990	527213	1156660	1988114	3654630	7292109	26173	108669	210990	527213	1156660	1988114	3654630	7292109	26173	108669	210990	527213	1156660	1988114	3654630	7292109	26173	108669	210990	527213	1156660	1988114	3654630	7292109	26173	108669	210990	527213	1156660	1988114	3654630	7292109
31026	99687	185219	489842	866288	1563810	2772214	7112097	31026	99687	185219	489842	866288	1563810	2772214	7112097	31026	99687	185219	489842	866288	1563810	2772214	7112097	31026	99687	185219	489842	866288	1563810	2772214	7112097	31026	99687	185219	489842	866288	1563810	2772214	7112097
39380	172682	316571	781012	1575354	2533722	4557702	8709892	39380	172682	316571	781012	1575354	2533722	4557702	8709892	39380	172682	316571	781012	1575354	2533722	4557702	8709892	39380	172682	316571	781012	1575354	2533722	4557702	8709892	39380	172682	316571	781012	1575354	2533722	4557702	8709892
35875	194496	408133	1225560	2796456	5113066	9381348	17720303	35875	194496	408133	1225560	2796456	5113066	9381348	17720303	35875	194496	408133	1225560	2796456	5113066	9381348	17720303	35875	194496	408133	1225560	2796456	5113066	9381348	17720303	35875	194496	408133	1225560	2796456	5113066	9381348	17720303
29490	130640	250450	632510	1354372	2336072	4485184	9177389	29490	130640	250450	632510	1354372	2336072	4485184	9177389	29490	130640	250450	632510	1354372	2336072	4485184	9177389	29490	130640	250450	632510	1354372	2336072	4485184	9177389	29490	130640	250450	632510	1354372	2336072	4485184	9177389
16485	74621	154724	507611	1284784	2417853	5198824	11618863	16485	74621	154724	507611	1284784	2417853	5198824	11618863	16485	74621	154724	507611	1284784	2417853	5198824	11618863	16485	74621	154724	507611	1284784	2417853	5198824	11618863	16485	74621	154724	507611	1284784	2417853	5198824	11618863
17707	78907	164491	467604	1106203	2005017	4089022	8957873	17707	78907	164491	467604	1106203	2005017	4089022	8957873	17707	78907	164491	467604	1106203	2005017	4089022	8957873	17707	78907	164491	467604	1106203	2005017	4089022	8957873	17707	78907	164491	467604	1106203	2005017	4089022	8957873
14750	60856	126569	324197	748554	1325107	2791116	6464204	14750	60856	126569	324197	748554	1325107	2791116	6464204	14750	60856	126569	324197	748554	1325107	2791116	6464204	14750	60856	126569	324197	748554	1325107	2791116	6464204	14750	60856	126569	324197	748554	1325107	2791116	6464204
16946	69832	139364	358441	809656	1418170	2933255	6687584	16946	69832	139364	358441	809656	1418170	2933255	6687584	16946	69832	139364	358441	809656	1418170	2933255	6687584	16946	69832	139364	358441	809656	1418170	2933255	6687584	16946	69832	139364	358441	809656	1418170	2933255	6687584
14427	58367	120293	300299	683538	1239019	2503974	5930244	14427	58367	120293	300299	683538	1239019	2503974	5930244	14427	58367	120293	300299	683538	1239019	2503974	5930244	14427	58367	120293	300299	683538	1239019	2503974	5930244	14427	58367	120293	300299	683538	1239019	2503974	5930244
35296	139084	253621	610793	1243940	2001951	3812696	8607478	35296	139084	253621	610793	1243940	2001951	3812696	8607478	35296	139084	253621	610793	1243940	2001951	3812696	8607478	35296	139084	253621	610793	1243940	2001951	3812696	8607478	35296	139084	253621	610793	1243940	2001951	3812696	8607478
39970	152549	252052	579604	1119164	1662763	3372264	7762774	39970	152549	252052	579604	1119164	1662763	3372264	7762774	39970	152549	252052	579604	1119164	1662763	3372264	7762774	39970	152549	252052	579604	1119164	1662763	3372264	7762774	39970	152549	252052	579604	1119164	1662763	3372264	7762774
28192	105100	179652	422412	805800	1197297	2446403	5854704	28192	105100	179652	422412	805800	1197297	2446403	5854704	28192	105100	179652	422412	805800	1197297	2446403	5854704	28192	105100	179652	422412	805800	1197297	2446403	5854704	28192	105100	179652	422412	805800	1197297	2446403	5854704
15572	59183	104097	286209	605969	936116	2261486	5918990	15572	59183	104097	286209	605969	936116	2261486	5918990	15572	59183	104097	286209	605969	936116	2261486	5918990	15572	59183	104097	286209	605969	936116	2261486	5918990	15572	59183	104097	286209	605969	936116	2261486	5918990
34533	189167	399391	1234031	2746057	4859164	9152380	18243792	34533	189167	399391	1234031	2746057	4859164	9152380	18243792	34533	189167	399391	1234031	2746057	4859164	9152380	18243792	34533	189167	399391	1234031	2746057	4859164	9152380	18243792	34533	189167	399391	1234031	2746057	4859164	9152380	18243792
25495	150839	361100	1237377	3167389	6452300	7515275	14443353	25495	150839	361100	1237377	3167389	6452300	7515275	14443353	25495	150839	361100	1237377	3167389	6452300	7515275	14443353	25495	150839	361100	1237377	3167389	6452300	7515275	14443353	25495	150839	361100	1237377	3167389	6452300	7515275	14443353
35864	211436	484233	1559835	3792581	8400761	9143116	16458158	35864	211436	484233	1559835	3792581	8400761	9143116	16458158	35864	211436	484233	1559835	3792581	8400761	9143116	16458158	35864	211436	484233	1559835	3792581	8400761	9143116	16458158	35864	211436	484233	1559835	3792581	8400761	9143116	16458158
33845	163042	339016	893661	2020597	4007134	6486298	12521542	33845	163042	339016	893661	2020597	4007134	6486298	12521542	33845	163042	339016	893661	2020597	4007134	6486298	12521542	33845	163042	339016	893661	2020597	4007134	6486298	12521542	33845	163042	339016	893661	2020597	4007134	6486298	12521542
30412	126811	235266	562838	1127881	1804292	3497997	7762592	30412	126811	235266	562838	1127881	1804292	3497997	7762592	30412	126811	235266	562838	1127881	1804292	3497997	7762592	30412	126811	235266	562838	1127881	1804292	3497997	7762592	30412	126811	235266	562838	1127881	1804292	3497997	7762592
30080	118911	218199	523938	1069150	1702351	3321547	7130493	30080	118911	218199	523938	1069150	1702351	3321547	7130493	30080	118911	218199	523938	1069150	1702351	3321547	7130493	30080	118911	218199	523938	1069150	1702351	3321547	7130493	30080	118911	218199	523938	1069150	1702351	3321547	7130493
31528	121525	209209	490413	988934	1607832	3201455	7391208	31528	121525	209209	490413	988934	1607832	3201455	7391208	31528	121525	209209	490413	988934	1607832	3201455	7391208	31528	121525	209209	490413	988934	1607832	3201455	7391208	31528	121525	209209	490413	988934	1607832	3201455	7391208
49331	205083	351234	826769	1559994	2352483	4394141	8760730	49331	205083	351234	826769	1559994	2352483	4394141	8760730	49331	205083	351234	826769	1559994	2352483	4394141	8760730	49331	205083	351234	826769	1559994	2352483	4394141	8760730	49331	205083	351234	826769	1559994	2352483	4394141	8760730
38011	164929	298506	812684	1689422	2680515	5421796	11741894	38011	164929	298506	812684	1689422	2680515	5421796	11741894	38011	164929	298506	812684	1689422	2680515	5421796	11741894	38011	164929	298506	812684	1689422	2680515	5421796	11741894	38011	164929	298506	812684	1689422	2680515	5421796	11741894
31617	129768	235121	623111	1219456	1891728	3919012	8830932	31617	129768	235121	623111	1219456	1891728	3919012	8830932	31617	129768	235121	623111	1219456	1891728	3919012	8830932	31617	129768	235121	623111	1219456	1891728	3919012	8830932	31617	129768	235121	623111	1219456	1891728	3919012	8830932
34925	146929	263846	655230	1266041	1952430	3918150	8538993	34925	146929	263846	655230	1266041	1952430	3918150	8538993	34925	146929	263846	655230	1266041	1952430	3918150	8538993	34925	146929	263846	655230	1266041	1952430	3918150	8538993	34925	146929	263846	655230	1266041	1952430	3918150	8538993
41396	197434	417495	1162914	2344245	3709786	6954561	14510242	41396	197434	417495	1162914	2344245	3709786	6954561	14510242	41396	197434	417495	1162914	2344245	3709786	6954561	14510242	41396	197434	417495	1162914	2344245	3709786	6954561	14510242	41396	197434	417495	1162914	2344245	3709786	6954561	14510242
49217	200645	343790	878912	1717400	2662744	5326504	11680178	49217	200645	343790	878912	1717400	2662744	5326504	11680178	49217	200645	343790	878912	1717400	2662744	5326504	11680178	49217	200645	343790	878912	1717400	2662744	5326504	11680178	49217	200645	343790	878912	1717400	2662744	5326504	11680178
28692	107760	182173	432862	829429	1278947	2684108	6689302	28692	107760	182173	432862	829429	1278947	2684108	6689302	28692	107760	182173	432862	829429	1278947	2684108	6689302	28692	107760	182173	432862	829429	1278947	2684108	6689302	28692	107760	182173	432862	829429	1278947	2684108	6689302
40230	146266	257605	647354	1339761	2215107	4309115	8924899	40230	146266	257605	647354	1339761	2215107	4309115	8924899	40230	146266	257605	647354	1339761	2215107	4309115	8924899	40230	146266	257605	647354	1339761	2215107	4309115	8924899	40230	146266	257605	647354	1339761	2215107	4309115	8924899
44006	186518	341148	882476	1767796	2891964	5523362	11112241	44006	186518	341148	882476	1767796	2891964	5523362	11112241	44006	186518	341148	882476	1767796	2891964	5523362	11112241	44006	186518	341148	882476	1767796	2891964	5523362	11112241	44006	186518	341148	882476	1767796	2891964	5523362	11112241
35490	152454	273527	712153	1398039	2114006	4236962	9194232	35490	152454	273527	712153	1398039	2114006	4236962	9194232	35490	152454	273527	712153	1398039	2114006	4236962	9194232	35490	152454	273527	712153	1398039	2114006	4236962	9194232	35490	152454	273527	712153	1398039	2114006	4236962	9194232
33265	125544	229645	555609	1120621	1805513	3635458	8099728	33265	125544	229645	555609	1120621	1805513	3635458	8099728	33265	125544	229645	555609	1120621	1805513	3635458	8099728	33265	125544	229645	555609	1120621	1805513	3635458	8099728	33265	125544	229645	555609	1120621	1805513	3635458	8099728
30426	109322	185552	419294	798775	1225631	2520729	6124266	30426	109322	185552	419294	798775	1225631	2520729	6124266	30426	109322	185552	419294	798775	1225631	2520729	6124266	30426	109322	185552	419294	798775	1225631	2520729	6124266	30426	109322	185552	419294	798775	1225631	2520729	6124266
26245	101750	176256	454379	935721	1535921	3262456	7753662	26245	101750	176256	454379	935721	1535921	3262456	7753662	26245	101750	176256	454379	935721	1535921	3262456	7753662	26245	101750	176256	454379	935721	1535921	3262456	7753662	26245	101750	176256	454379	935721	1535921	3262456	7753662
25951	96878	165158	409626	828440	1296130	3002803	7744285	25951	96878	165158	409626	828440	1296130	3002803	7744285	25951	96878	165158	409626	828440	1296130	3002803	7744285	25951	96878	165158	409626	828440	1296130	3002803	7744285	25951	96878	165158	409626	828440	1296130	3002803	7744285
21902	82093	149143	348740	716738	1166288	2405249	6299412	21902	82093	149143	348740	716738	1166288	2405249	6299412	21902	82093	149143	348740	716738	1166288	2405249	6299412	21902	82093	149143	348740	716738	1166288	2405249	6299412	21902	82093	149143	348740	716738	1166288	2405249	6299412
26223	136144	274799	797308	1409668	1804524	3526009	7496647	26223	136144	274799	797308	1409668	1804524	3526009	7496647	26223	136144	274799	797308	1409668	1804524	3526009	7496647	26223	136144	274799	797308	1409668	1804524	3526009	7496647	26223	136144	274799	797308	1409668	1804524	3526009	7496647
22311	100172	205349	534903	1160072	1937761	3590665	7183918	22311	100172	205349	534903	1160072	1937761	3590665	7183918	22311	100172	205349	534903	1160072	1937761	3590665	7183918	22311	100172	205349	534903	1160072	1937761	3590665	7183918	22311	100172	205349	534903	1160072	1937761	3590665	7183918
33009	173151	317579	846924	1705081	2799292	5115340	9868005	33009	173151	317579	846924	1705081	2799292	5115340	9868005	33009	173151	317579	846924	1705081	2799292	5115340	9868005	33009	173151	317579	846924	1705081	2799292	5115340	9868005	33009	173151	317579	846924	1705081	2799292	5115340	9868005
42052	223183	404687	1080436	2039480	3208504	5864789	11433096	42052	223183	404687	1080436	2039480	3208504	5864789	11433096	42052	223183	404687	1080436	2039480	3208504	5864789	11433096	42052	223183	404687	1080436	2039480	3208504	5864789	11433096	42052	223183	404687	1080436	2039480	3208504	5864789	11433096
41396	222295	420503	1123479	2237183	3425836	6361559	12323234	41396	222295	420503	1123479	2237183	3425836	6361559	12323234	41396	222295	420503	1123479	2237183	3425836	6361559	12323234	41396	222295	420503	1123479	2237183	3425836	6361559	12323234	41396	222295	420503	1123479	2237183	3425836	6361559	12323234
36779	196116	362137	985492	1883829	3044616	5601393	10999048	36779	196116	362137	985492	1883829	3044616	5601393	10999048	36779	196116	362137	985492	1883829	3044616	5601393	10999048	36779	196116	362137	985492	1883829	3044616	5601393	10999048	36779	196116	362137	985492	1883829	3044616	5601393	10999048
43028	242963	457112	1236837	2447100	4002294	7209841	13548238	43028	242963	457112	1236837	2447100	4002294	7209841	13548238	43028	242963	457112	1236837	2447100	4002294	7209841	13548238	43028	242963	457112	1236837	2447100	4002294	7209841	13548238	43028	242963	457112	1236837	2447100	4002294	7209841	13548238
37063	184535	360384	929915	1918435	3137847	5830926	11173161	37063	184535	360384	929915	1918435	3137847	5830926	11173161	37063	184535	360384	929915	1918435	3137847	5830926	11173161	37063	184535	360384	929915	1918435	3137847	5830926	11173161	37063	184535	360384	929915	1918435	3137847	5830926	11173161
42178	216698	411163	1060640	2159591	3561204	6141871	11781657	42178	216698	411163	1060640	2159591	3561204	6141871	11781657	42178	216698	411163	1060640	2159591	3561204	6141871	11781657	42178	216698	411163	1060640	2159591	3561204	6141871	11781657	42178	216698	411163	1060640	2159591	3561204	6141871	11781657
34106	182607	338781	895630	1768573	2887439	5229924	10097192	34106	182607	338781	895630	1768573	2887439	5229924	10097192	34106	182607	338781	895630	1768573	2887439	5229924	10097192	34106	182607	338781	895630	1768573	2887439	5229924	10097192	34106	182607	338781	895630	1768573	2887439	5229924	10097192
52407	290931	522088	1324814	2518743	4103935	7418381	14090314	52407	290931	522088	1324814	2518743	4103935	7418381	14090314	52407	290931	522088	1324814	2518743	4103935	7418381	14090314	52407	290931	522088	1324814	2518743	4103935	7418381	14090314	52407	290931	522088	1324814	2518743	4103935	7418381	14090314
25301	130534	261506	747627	1300302	1666847	3268914	7037413	25301	130534	261506	747627	1300302	1666847	3268914	7037413	25301	130534	261506	747627	1300302	1666847	3268914	7037413	25301	130534	261506	747627	1300302	1666847	3268914	7037413	25301	130534	261506	747627	1300302	1666847	3268914	7037413
41316	221992	406804	1058776	2395187	3992250	7093054	13317352	41316	221992	406804	1058776	2395187	3992250	7093054	13317352	41316	221992	406804	1058776	2395187	3992250	7093054	13317352	41316	221992	406804	1058776	2395187	3992250	7093054	13317352	41316	221992	406804	1058776	2395187	3992250	7093054	13317352
20516	90206	192356	538903	1291958	2442412	4499942	8890163	20516	90206	192356	538903	1291958	2442412	4499942	8890163	20516	90206	192356	538903	1291958	2442412	4499942	8890163	20516	90206	192356	538903	1291958	2442412	4499942	8890163	20516	90206	192356	538903	1291958	2442412	4499942	8890163
38366	204706	404414	1146138	2353010	4030660	7364360	14043777	38366	204706	404414	1146138	2353010	4030660	7364360	14043777	38366	204706	404414	1146138	2353010	4030660	7364360	14043777	38366	204706	404414	1146138	2353010	4030660	7364360	14043777	38366	204706	404414	1146138	2353010	4030660	7364360	14043777
35564	216831	401405	1179180	2236041	3596946	6459132	12760090	35564	216831	401405	1179180	2236041	3596946	6459132	12760090	35564	216831	401405	1179180	2236041	3596946	6459132	12760090	35564	216831	401405	1179180	2236041	3596946	6459132	12760090	35564	216831	401405	1179180	2236041	3596946	6459132	12760090
29239	176702	334290	981096	2025057	3433498	6187652	11842252	29239	176702	334290	981096	2025057	3433498	6187652	11842252	29239	176702	334290	981096	2025057	3433498	6187652	11842252	29239	176702	334290	981096	2025057	3433498	6187652	11842252	29239	176702	334290	981096	2025057	3433498	6187652	11842252
30275	148109	297446	758212	1603886	2811506	4846184	9474544	30275	148109	297446	758212	1603886	2811506	4846184	9474544	30275	148109	297446	758212	1603886	2811506	4846184	9474544	30275	148109	297446	758212	1603886	2811506	4846184	9474544	30275	148109	297446	758212	1603886	2811506	4846184	9474544
23748	102745	209224	526924	1130946	1925522	3658430	8563582	23748	102745	209224	526924	1130946	1925522	3658430	8563582	23748	102745	209224	526924	1130946	1925522	3658430	8563582	23748	102745	209224	526924	1130946	1925522	3658430	8563582	23748	102745	209224	526924	1130946	1925522	3658430	8563582
20232	83427	170289	426947	935267	1620655	3149531	7644047	20232	83427	170289	426947	935267	1620655	3149531	7644047	20232	83427	170289	426947	935267	1620655	3149531	7644047	20232	83427	170289	426947	935267	1620655	3149531	7644047	20232	83427	170289	426947	935267	1620655	3149531	7644047
20036	85192	174936	455004	994802	1780644	3152972	6459244	20036	85192	174936	455004	994802	1780644	3152972	6459244	20036	85192	174936	455004	994802	1780644	3152972	6459244	20036	85192	174936	455004	994802	1780644	3152972	6459244	20036	85192	174936	455004	994802	1780644	3152972	6459244
